putnam_card_id,set_name,card_name,printed_number,product_id,product_name,status
pkm-gym-challenge-75-132-497af2219a,Gym Challenge,Giovanni's Nidoran ♀,75/132,85720,Giovanni's Nidoran F,SKIP_NAME_MISMATCH
pkm-gym-challenge-76-132-49f935251b,Gym Challenge,Giovanni's Nidoran ♂,76/132,85721,Giovanni's Nidoran M,SKIP_NAME_MISMATCH
pkm-gym-challenge-77-132-c26d48a5fb,Gym Challenge,Koga's Ekans,77/132,86507,Koga's Ekans,LINKED
pkm-gym-challenge-78-132-e13e6267d3,Gym Challenge,Koga's Grimer,78/132,86509,Koga's Grimer,LINKED
pkm-gym-challenge-79-132-f43efba5cf,Gym Challenge,Koga's Koffing,79/132,86512,Koga's Koffing (79),LINKED
pkm-gym-challenge-80-132-50b3746e15,Gym Challenge,Koga's Pidgey,80/132,86517,Koga's Pidgey (80),LINKED
pkm-gym-challenge-81-132-374a2097a7,Gym Challenge,Koga's Tangela,81/132,86518,Koga's Tangela,LINKED
pkm-gym-challenge-82-132-aed7c122f3,Gym Challenge,Koga's Weedle,82/132,86519,Koga's Weedle,LINKED
pkm-gym-challenge-83-132-ad75f666b1,Gym Challenge,Koga's Zubat,83/132,86521,Koga's Zubat,LINKED
pkm-gym-challenge-84-132-310b4ee236,Gym Challenge,Lt. Surge's Pikachu,84/132,86860,Lt. Surge's Pikachu,LINKED
pkm-gym-challenge-85-132-5309c5fb25,Gym Challenge,Lt. Surge's Rattata,85/132,86866,Lt. Surge's Rattata,LINKED
pkm-gym-challenge-86-132-e368031210,Gym Challenge,Lt. Surge's Voltorb,86/132,86872,Lt. Surge's Voltorb,LINKED
pkm-gym-challenge-87-132-dbfeedd101,Gym Challenge,Misty's Horsea,87/132,87533,Misty's Horsea,LINKED
pkm-gym-challenge-88-132-eb11b322e4,Gym Challenge,Misty's Magikarp,88/132,87534,Misty's Magikarp,LINKED
pkm-gym-challenge-89-132-aa3321cc82,Gym Challenge,Misty's Poliwag,89/132,87536,Misty's Poliwag,LINKED
pkm-gym-challenge-90-132-f454b2245f,Gym Challenge,Misty's Psyduck,90/132,87540,Misty's Psyduck,LINKED
pkm-gym-challenge-91-132-a6ba4fd256,Gym Challenge,Misty's Seel,91/132,87544,Misty's Seel,LINKED
pkm-gym-challenge-92-132-ccd8d92f96,Gym Challenge,Misty's Staryu,92/132,87548,Misty's Staryu,LINKED
pkm-gym-challenge-93-132-ec093a2123,Gym Challenge,Sabrina's Abra,93/132,88864,Sabrina's Abra (93),LINKED
pkm-gym-challenge-94-132-bfff033f95,Gym Challenge,Sabrina's Abra,94/132,88865,Sabrina's Abra (94),LINKED
pkm-gym-challenge-95-132-1b045f0346,Gym Challenge,Sabrina's Drowzee,95/132,88868,Sabrina's Drowzee,LINKED
pkm-gym-challenge-96-132-045c397d7c,Gym Challenge,Sabrina's Gastly,96/132,88871,Sabrina's Gastly (96),LINKED
pkm-gym-challenge-97-132-ebda40befb,Gym Challenge,Sabrina's Gastly,97/132,88872,Sabrina's Gastly (97),LINKED
pkm-gym-challenge-98-132-7ad057ccbd,Gym Challenge,Sabrina's Porygon,98/132,88885,Sabrina's Porygon,LINKED
pkm-gym-challenge-99-132-fe420cff8f,Gym Challenge,Sabrina's Psyduck,99/132,88887,Sabrina's Psyduck,LINKED
pkm-gym-challenge-100-132-9e7713e2be,Gym Challenge,Blaine,100/132,83859,Blaine (100),LINKED
pkm-gym-challenge-101-132-79fdc82055,Gym Challenge,Brock's Protection,101/132,83977,Brock's Protection,LINKED
pkm-gym-challenge-102-132-f42eb45f03,Gym Challenge,Chaos Gym,102/132,84181,Chaos Gym,LINKED
pkm-gym-challenge-103-132-4a8f291914,Gym Challenge,Erika's Kindness,103/132,85299,Erika's Kindness,LINKED
pkm-gym-challenge-104-132-c4317d30aa,Gym Challenge,Giovanni,104/132,85709,Giovanni (104),LINKED
pkm-gym-challenge-105-132-0b1dcfe454,Gym Challenge,Giovanni's Last Resort,105/132,85711,Giovanni's Last Resort,LINKED
pkm-gym-challenge-106-132-d3db794a93,Gym Challenge,Koga,106/132,86503,Koga (106),LINKED
pkm-gym-challenge-107-132-1996ff2aa9,Gym Challenge,Lt. Surge's Secret Plan,107/132,86867,Lt. Surge's Secret Plan,LINKED
pkm-gym-challenge-108-132-9a4483e81e,Gym Challenge,Misty's Wish,108/132,87553,Misty's Wish,LINKED
pkm-gym-challenge-109-132-4170aee03e,Gym Challenge,Resistance Gym,109/132,88717,Resistance Gym,LINKED
pkm-gym-challenge-110-132-d0da3f84c0,Gym Challenge,Sabrina,110/132,88861,Sabrina (110),LINKED
pkm-gym-challenge-111-132-0379598d93,Gym Challenge,Blaine's Quiz #2,111/132,83880,Blaine's Quiz #2,LINKED
pkm-gym-challenge-112-132-b3ae067c09,Gym Challenge,Blaine's Quiz #3,112/132,83881,Blaine's Quiz #3,LINKED
pkm-gym-challenge-113-132-34529c1e06,Gym Challenge,Cinnabar City Gym,113/132,237278,______'s Chansey,SKIP_NAME_MISMATCH
pkm-gym-challenge-113-132-34529c1e06,Gym Challenge,Cinnabar City Gym,113/132,84322,Cinnabar City Gym,LINKED
pkm-gym-challenge-114-132-f6c912a746,Gym Challenge,Fuchsia City Gym,114/132,85578,Fuchsia City Gym,LINKED
pkm-gym-challenge-115-132-2a81dd95f0,Gym Challenge,Koga's Ninja Trick,115/132,86514,Koga's Ninja Trick,LINKED
pkm-gym-challenge-116-132-1cc10a5319,Gym Challenge,Master Ball,116/132,87251,Master Ball,LINKED
pkm-gym-challenge-117-132-e7895a6cca,Gym Challenge,Max Revive,117/132,87268,Max Revive,LINKED
pkm-gym-challenge-118-132-d0eef2fd31,Gym Challenge,Misty's Tears,118/132,87549,Misty's Tears,LINKED
pkm-gym-challenge-119-132-53dea8332d,Gym Challenge,Rocket's Minefield Gym,119/132,88779,Rocket's Minefield Gym,LINKED
pkm-gym-challenge-120-132-5fb413c771,Gym Challenge,Rocket's Secret Experiment,120/132,88790,Rocket's Secret Experiment,LINKED
pkm-gym-challenge-121-132-9707ff716c,Gym Challenge,Sabrina's Psychic Control,121/132,88886,Sabrina's Psychic Control,LINKED
pkm-gym-challenge-122-132-4db3780fdd,Gym Challenge,Saffron City Gym,122/132,88892,Saffron City Gym,LINKED
pkm-gym-challenge-123-132-493d97f171,Gym Challenge,Viridian City Gym,123/132,90386,Viridian City Gym,LINKED
pkm-gym-challenge-124-132-710cf3857b,Gym Challenge,Fervor,124/132,85430,Fervor,LINKED
pkm-gym-challenge-125-132-a3d83693f5,Gym Challenge,Transparent Walls,125/132,90017,Transparent Walls,LINKED
pkm-gym-challenge-126-132-eb3ee2b5bb,Gym Challenge,Warp Point,126/132,90476,Warp Point,LINKED
pkm-gym-challenge-128-132-3d2d12db70,Gym Challenge,Fire Energy,128/132,85455,Fire Energy,LINKED
pkm-gym-challenge-129-132-40f6348ec0,Gym Challenge,Grass Energy,129/132,85872,Grass Energy,LINKED
pkm-gym-challenge-130-132-15a527b5d2,Gym Challenge,Lightning Energy,130/132,86758,Lightning Energy,LINKED
pkm-gym-challenge-131-132-b9a14d66d9,Gym Challenge,Psychic Energy,131/132,88416,Psychic Energy,LINKED
pkm-gym-challenge-132-132-5c1547c56d,Gym Challenge,Water Energy,132/132,90504,Water Energy,LINKED
pkm-gym-heroes-1-132-c38e130b34,Gym Heroes,Blaine's Moltres,1/132,83875,Blaine's Moltres,LINKED
pkm-gym-heroes-2-132-176389e08d,Gym Heroes,Brock's Rhydon,2/132,83978,Brock's Rhydon,LINKED
pkm-gym-heroes-3-132-c4629bfe33,Gym Heroes,Erika's Clefable,3/132,85287,Erika's Clefable,LINKED
pkm-gym-heroes-4-132-11f6af034d,Gym Heroes,Erika's Dragonair,4/132,85290,Erika's Dragonair,LINKED
pkm-gym-heroes-5-132-ee81ce7fa3,Gym Heroes,Erika's Vileplume,5/132,85309,Erika's Vileplume,LINKED
pkm-gym-heroes-6-132-96c146bc89,Gym Heroes,Lt. Surge's Electabuzz,6/132,86851,Lt. Surge's Electabuzz (6),LINKED
pkm-gym-heroes-7-132-207b086a31,Gym Heroes,Lt. Surge's Fearow,7/132,86854,Lt. Surge's Fearow,LINKED
pkm-gym-heroes-8-132-a49865db11,Gym Heroes,Lt. Surge's Magneton,8/132,86858,Lt. Surge's Magneton,LINKED
pkm-gym-heroes-9-132-727c398ebe,Gym Heroes,Misty's Seadra,9/132,87541,Misty's Seadra,LINKED
pkm-gym-heroes-10-132-1f06ccced5,Gym Heroes,Misty's Tentacruel,10/132,87552,Misty's Tentacruel,LINKED
pkm-gym-heroes-11-132-9d750fa510,Gym Heroes,Rocket's Hitmonchan,11/132,88773,Rocket's Hitmonchan,LINKED
pkm-gym-heroes-12-132-8b09e74c82,Gym Heroes,Rocket's Moltres,12/132,88781,Rocket's Moltres,LINKED
pkm-gym-heroes-13-132-df459d8885,Gym Heroes,Rocket's Scyther,13/132,88788,Rocket's Scyther,LINKED
pkm-gym-heroes-14-132-bd5d8aa780,Gym Heroes,Sabrina's Gengar,14/132,88874,Sabrina's Gengar,LINKED
pkm-gym-heroes-15-132-94f776118b,Gym Heroes,Brock,15/132,83959,Brock (15),LINKED
pkm-gym-heroes-16-132-9b901eb5c3,Gym Heroes,Erika,16/132,85281,Erika (16),LINKED
pkm-gym-heroes-17-132-62cf57a225,Gym Heroes,Lt. Surge,17/132,86848,Lt. Surge (17),LINKED
pkm-gym-heroes-18-132-c9b1c3328b,Gym Heroes,Misty,18/132,87523,Misty (18),LINKED
pkm-gym-heroes-19-132-cd1d5578cd,Gym Heroes,The Rocket's Trap,19/132,89897,The Rocket's Trap,LINKED
pkm-gym-heroes-20-132-c085773bda,Gym Heroes,Brock's Golem,20/132,83967,Brock's Golem,LINKED
pkm-gym-heroes-21-132-6f1069f84e,Gym Heroes,Brock's Onix,21/132,83974,Brock's Onix (21),LINKED
pkm-gym-heroes-22-132-23e4cafc52,Gym Heroes,Brock's Rhyhorn,22/132,83979,Brock's Rhyhorn (22),LINKED
pkm-gym-heroes-23-132-46bbfb65df,Gym Heroes,Brock's Sandslash,23/132,83983,Brock's Sandslash,LINKED
pkm-gym-heroes-24-132-89abb104d4,Gym Heroes,Brock's Zubat,24/132,83988,Brock's Zubat (24),LINKED
pkm-gym-heroes-25-132-123b81b9c2,Gym Heroes,Erika's Clefairy,25/132,85288,Erika's Clefairy,LINKED
pkm-gym-heroes-26-132-ed8b3f12be,Gym Heroes,Erika's Victreebel,26/132,85308,Erika's Victreebel,LINKED
pkm-gym-heroes-27-132-6170ecba58,Gym Heroes,Lt. Surge's Electabuzz,27/132,86852,Lt. Surge's Electabuzz (27),LINKED
pkm-gym-heroes-28-132-4391c3b09c,Gym Heroes,Lt. Surge's Raichu,28/132,86862,Lt. Surge's Raichu,LINKED
pkm-gym-heroes-29-132-0e05792a96,Gym Heroes,Misty's Cloyster,29/132,87525,Misty's Cloyster,LINKED
pkm-gym-heroes-30-132-e2590f94e6,Gym Heroes,Misty's Goldeen,30/132,87528,Misty's Goldeen (30),LINKED
pkm-gym-heroes-31-132-0545441165,Gym Heroes,Misty's Poliwrath,31/132,87538,Misty's Poliwrath,LINKED
pkm-gym-heroes-32-132-c216c0b598,Gym Heroes,Misty's Tentacool,32/132,87550,Misty's Tentacool (32),LINKED
pkm-gym-heroes-33-132-a04ac2b736,Gym Heroes,Rocket's Snorlax,33/132,88795,Rocket's Snorlax,LINKED
pkm-gym-heroes-34-132-acce9a9469,Gym Heroes,Sabrina's Venomoth,34/132,88890,Sabrina's Venomoth,LINKED
pkm-gym-heroes-35-132-cec5244e59,Gym Heroes,Blaine's Growlithe,35/132,83868,Blaine's Growlithe (35),LINKED
pkm-gym-heroes-36-132-a24618f44c,Gym Heroes,Blaine's Kangaskhan,36/132,83871,Blaine's Kangaskhan,LINKED
pkm-gym-heroes-37-132-a3417b44db,Gym Heroes,Blaine's Magmar,37/132,83873,Blaine's Magmar,LINKED
pkm-gym-heroes-38-132-ee8edc75c4,Gym Heroes,Brock's Geodude,38/132,83963,Brock's Geodude (38),LINKED
pkm-gym-heroes-39-132-35bf0f991c,Gym Heroes,Brock's Golbat,39/132,83966,Brock's Golbat,LINKED
pkm-gym-heroes-40-132-4cfece9aa8,Gym Heroes,Brock's Graveler,40/132,83969,Brock's Graveler,LINKED
pkm-gym-heroes-41-132-0722814312,Gym Heroes,Brock's Lickitung,41/132,83970,Brock's Lickitung,LINKED
pkm-gym-heroes-43-132-c8c8d67830,Gym Heroes,Erika's Exeggcute,43/132,85292,Erika's Exeggcute (43),LINKED
pkm-gym-heroes-44-132-ef7c320cf8,Gym Heroes,Erika's Exeggutor,44/132,85294,Erika's Exeggutor,LINKED
pkm-gym-heroes-45-132-c2499dd611,Gym Heroes,Erika's Gloom,45/132,85295,Erika's Gloom (45),LINKED
pkm-gym-heroes-46-132-62ff0fb456,Gym Heroes,Erika's Gloom,46/132,85296,Erika's Gloom (46),LINKED
pkm-gym-heroes-47-132-bcece2fa72,Gym Heroes,Erika's Oddish,47/132,85301,Erika's Oddish (47),LINKED
pkm-gym-heroes-48-132-6265e1a594,Gym Heroes,Erika's Weepinbell,48/132,85310,Erika's Weepinbell (48),LINKED
pkm-gym-heroes-49-132-29a3a489be,Gym Heroes,Erika's Weepinbell,49/132,85311,Erika's Weepinbell (49),LINKED
pkm-gym-heroes-50-132-42d0f91851,Gym Heroes,Lt. Surge's Magnemite,50/132,86856,Lt. Surge's Magnemite (50),LINKED
pkm-gym-heroes-51-132-9a0f35e5bb,Gym Heroes,Lt. Surge's Raticate,51/132,86863,Lt. Surge's Raticate,LINKED
pkm-gym-heroes-52-132-b99b7d1e37,Gym Heroes,Lt. Surge's Spearow,52/132,86868,Lt. Surge's Spearow (52),LINKED
pkm-gym-heroes-53-132-f259a17605,Gym Heroes,Misty's Poliwhirl,53/132,87537,Misty's Poliwhirl,LINKED
pkm-gym-heroes-54-132-62849d76b8,Gym Heroes,Misty's Psyduck,54/132,87539,Misty's Psyduck,LINKED
pkm-gym-heroes-55-132-8b49f9fbae,Gym Heroes,Misty's Seaking,55/132,87542,Misty's Seaking,LINKED
pkm-gym-heroes-56-132-04682dbf80,Gym Heroes,Misty's Starmie,56/132,87546,Misty's Starmie,LINKED
pkm-gym-heroes-57-132-ec40e8a0d2,Gym Heroes,Misty's Tentacool,57/132,87551,Misty's Tentacool (57),LINKED
pkm-gym-heroes-58-132-da3f38aa34,Gym Heroes,Sabrina's Haunter,58/132,88878,Sabrina's Haunter,LINKED
pkm-gym-heroes-59-132-780c31a9e6,Gym Heroes,Sabrina's Jynx,59/132,88881,Sabrina's Jynx,LINKED
pkm-gym-heroes-60-132-8d4b010075,Gym Heroes,Sabrina's Slowbro,60/132,88888,Sabrina's Slowbro,LINKED
pkm-gym-heroes-61-132-3a15f9289f,Gym Heroes,Blaine's Charmander,61/132,83862,Blaine's Charmander,LINKED
pkm-gym-heroes-62-132-a8a5a80567,Gym Heroes,Blaine's Growlithe,62/132,83869,Blaine's Growlithe (62),LINKED
pkm-gym-heroes-63-132-48af0a3990,Gym Heroes,Blaine's Ponyta,63/132,83877,Blaine's Ponyta,LINKED
pkm-gym-heroes-64-132-755fdbe5dd,Gym Heroes,Blaine's Tauros,64/132,83884,Blaine's Tauros,LINKED
pkm-gym-heroes-65-132-19347c1feb,Gym Heroes,Blaine's Vulpix,65/132,83885,Blaine's Vulpix,LINKED
pkm-gym-heroes-66-132-183a839ac0,Gym Heroes,Brock's Geodude,66/132,83964,Brock's Geodude (66),LINKED
pkm-gym-heroes-67-132-7f0e4d68e6,Gym Heroes,Brock's Mankey,67/132,83971,Brock's Mankey (67),LINKED
pkm-gym-heroes-68-132-457811818a,Gym Heroes,Brock's Mankey,68/132,83972,Brock's Mankey (68),LINKED
pkm-gym-heroes-69-132-f51738a813,Gym Heroes,Brock's Onix,69/132,83975,Brock's Onix (69),LINKED
pkm-gym-heroes-70-132-d0d0e9d4f9,Gym Heroes,Brock's Rhyhorn,70/132,83980,Brock's Rhyhorn (70),LINKED
pkm-gym-heroes-71-132-0a1314d62b,Gym Heroes,Brock's Sandshrew,71/132,83981,Brock's Sandshrew (71),LINKED
pkm-gym-heroes-72-132-7571821801,Gym Heroes,Brock's Sandshrew,72/132,83982,Brock's Sandshrew (72),LINKED
pkm-gym-heroes-73-132-f503d56f1f,Gym Heroes,Brock's Vulpix,73/132,83987,Brock's Vulpix,LINKED
pkm-gym-heroes-74-132-38d7052d2c,Gym Heroes,Brock's Zubat,74/132,83989,Brock's Zubat (74),LINKED
pkm-gym-heroes-75-132-53108d7c81,Gym Heroes,Erika's Bellsprout,75/132,85284,Erika's Bellsprout (75),LINKED
pkm-gym-heroes-76-132-d3bf16f046,Gym Heroes,Erika's Bellsprout,76/132,85285,Erika's Bellsprout (76),LINKED
pkm-gym-heroes-77-132-1b20d5e6c6,Gym Heroes,Erika's Exeggcute,77/132,85293,Erika's Exeggcute (77),LINKED
pkm-gym-heroes-78-132-963a75a5b3,Gym Heroes,Erika's Oddish,78/132,85303,Erika's Oddish (78),LINKED
pkm-gym-heroes-79-132-814516cc9f,Gym Heroes,Erika's Tangela,79/132,85306,Erika's Tangela,LINKED
pkm-gym-heroes-80-132-9e69e73488,Gym Heroes,Lt. Surge's Magnemite,80/132,86857,Lt. Surge's Magnemite (80),LINKED
pkm-gym-heroes-81-132-be39410f72,Gym Heroes,Lt. Surge's Pikachu,81/132,86859,Lt. Surge's Pikachu,LINKED
pkm-gym-heroes-82-132-15fd67501c,Gym Heroes,Lt. Surge's Rattata,82/132,86865,Lt. Surge's Rattata,LINKED
pkm-gym-heroes-83-132-e87724578d,Gym Heroes,Lt. Surge's Spearow,83/132,86869,Lt. Surge's Spearow (83),LINKED
pkm-gym-heroes-84-132-bd9eb4e86e,Gym Heroes,Lt. Surge's Voltorb,84/132,86871,Lt. Surge's Voltorb,LINKED
pkm-gym-heroes-85-132-356d034cad,Gym Heroes,Misty's Goldeen,85/132,87529,Misty's Goldeen (85),LINKED
pkm-gym-heroes-86-132-f6f20e726e,Gym Heroes,Misty's Horsea,86/132,87532,Misty's Horsea,LINKED
pkm-gym-heroes-87-132-f266b5d26b,Gym Heroes,Misty's Poliwag,87/132,87535,Misty's Poliwag,LINKED
pkm-gym-heroes-88-132-f532f242a4,Gym Heroes,Misty's Seel,88/132,87543,Misty's Seel,LINKED
pkm-gym-heroes-89-132-77a39d2b1d,Gym Heroes,Misty's Shellder,89/132,87545,Misty's Shellder,LINKED
pkm-gym-heroes-90-132-6273980005,Gym Heroes,Misty's Staryu,90/132,87547,Misty's Staryu,LINKED
pkm-gym-heroes-91-132-b47754ada7,Gym Heroes,Sabrina's Abra,91/132,88863,Sabrina's Abra,LINKED
pkm-gym-heroes-92-132-742390fa06,Gym Heroes,Sabrina's Drowzee,92/132,88867,Sabrina's Drowzee,LINKED
pkm-gym-heroes-93-132-bd6173400a,Gym Heroes,Sabrina's Gastly,93/132,88870,Sabrina's Gastly,LINKED
pkm-gym-heroes-94-132-48052cc3b3,Gym Heroes,Sabrina's Mr. Mime,94/132,88884,Sabrina's Mr. Mime,LINKED
pkm-gym-heroes-95-132-98d2736c59,Gym Heroes,Sabrina's Slowpoke,95/132,88889,Sabrina's Slowpoke,LINKED
pkm-gym-heroes-96-132-9631d07c45,Gym Heroes,Sabrina's Venonat,96/132,88891,Sabrina's Venonat,LINKED
pkm-gym-heroes-97-132-7486c37cae,Gym Heroes,Blaine's Quiz #1,97/132,83879,Blaine's Quiz #1,LINKED
pkm-gym-heroes-98-132-60d961a269,Gym Heroes,Brock,98/132,83960,Brock (98),LINKED
pkm-gym-heroes-99-132-f3ec8f3eaa,Gym Heroes,Charity,99/132,84182,Charity,LINKED
pkm-gym-heroes-100-132-249625bd44,Gym Heroes,Erika,100/132,85282,Erika (100),LINKED
pkm-gym-heroes-101-132-8c864e5eb2,Gym Heroes,Lt. Surge,101/132,86849,Lt. Surge (101),LINKED
pkm-gym-heroes-102-132-192aff5d53,Gym Heroes,Misty,102/132,87524,Misty (102),LINKED
pkm-gym-heroes-103-132-9b00d27b3f,Gym Heroes,No Removal Gym,103/132,87789,No Removal Gym,LINKED
pkm-gym-heroes-104-132-95492197d4,Gym Heroes,The Rocket's Training Gym,104/132,89896,The Rocket's Training Gym,LINKED
pkm-gym-heroes-105-132-be363ab5eb,Gym Heroes,Blaine's Last Resort,105/132,83872,Blaine's Last Resort,LINKED
pkm-gym-heroes-106-132-4e4926ac5b,Gym Heroes,Brock's Training Method,106/132,83985,Brock's Training Method,LINKED
pkm-gym-heroes-107-132-6a67307482,Gym Heroes,Celadon City Gym,107/132,84140,Celadon City Gym,LINKED
pkm-gym-heroes-108-132-a1cfdaae40,Gym Heroes,Cerulean City Gym,108/132,84157,Cerulean City Gym,LINKED
pkm-gym-heroes-109-132-0edc1d6210,Gym Heroes,Erika's Maids,109/132,85300,Erika's Maids,LINKED
pkm-gym-heroes-110-132-ea7a8b2653,Gym Heroes,Erika's Perfume,110/132,85305,Erika's Perfume,LINKED
pkm-gym-heroes-111-132-2eead1825a,Gym Heroes,Good Manners,111/132,85839,Good Manners,LINKED
pkm-gym-heroes-112-132-3e0c3f9e0e,Gym Heroes,Lt. Surge's Treaty,112/132,86870,Lt. Surge's Treaty,LINKED
pkm-gym-heroes-113-132-1229da5b57,Gym Heroes,Minion of Team Rocket,113/132,87480,Minion of Team Rocket,LINKED
pkm-gym-heroes-114-132-d7d17f8dc3,Gym Heroes,Misty's Wrath,114/132,87554,Misty's Wrath,LINKED
pkm-gym-heroes-115-132-1d8ebad186,Gym Heroes,Pewter City Gym,115/132,87994,Pewter City Gym,LINKED
pkm-gym-heroes-116-132-05d96fcc72,Gym Heroes,Recall,116/132,88650,Recall,LINKED
pkm-gym-heroes-117-132-2058def36b,Gym Heroes,Sabrina's ESP,117/132,88869,Sabrina's ESP,LINKED
pkm-gym-heroes-118-132-607ffe88ff,Gym Heroes,Secret Mission,118/132,89035,Secret Mission,LINKED
pkm-gym-heroes-119-132-efbb943a6b,Gym Heroes,Tickling Machine,119/132,89910,Tickling Machine,LINKED
pkm-gym-heroes-120-132-7b35f6ccb0,Gym Heroes,Vermilion City Gym,120/132,90326,Vermilion City Gym,LINKED
pkm-gym-heroes-121-132-4052e0b586,Gym Heroes,Blaine's Gamble,121/132,83867,Blaine's Gamble,LINKED
pkm-gym-heroes-122-132-a53040d029,Gym Heroes,Energy Flow,122/132,85213,Energy Flow,LINKED
pkm-gym-heroes-123-132-79fda73ebd,Gym Heroes,Misty's Duel,123/132,87527,Misty's Duel,LINKED
pkm-gym-heroes-124-132-6e948408a6,Gym Heroes,Narrow Gym,124/132,87679,Narrow Gym,LINKED
pkm-gym-heroes-125-132-c8def0d7e8,Gym Heroes,Sabrina's Gaze,125/132,88873,Sabrina's Gaze,LINKED
pkm-gym-heroes-126-132-cb922b0d99,Gym Heroes,Trash Exchange,126/132,90029,Trash Exchange,LINKED
pkm-gym-heroes-128-132-1599c84f74,Gym Heroes,Fire Energy,128/132,85454,Fire Energy,LINKED
pkm-gym-heroes-129-132-c329fc80f7,Gym Heroes,Grass Energy,129/132,85871,Grass Energy,LINKED
pkm-gym-heroes-130-132-653680b580,Gym Heroes,Lightning Energy,130/132,86757,Lightning Energy,LINKED
pkm-gym-heroes-131-132-b8beec8ad2,Gym Heroes,Psychic Energy,131/132,88415,Psychic Energy,LINKED
pkm-gym-heroes-132-132-818ea647a6,Gym Heroes,Water Energy,132/132,90503,Water Energy,LINKED
pkm-call-of-legends-1-95-c097dad398,Call of Legends,Clefable,1/95,84348,Clefable,LINKED
pkm-call-of-legends-2-95-2988a88491,Call of Legends,Deoxys,2/95,84757,Deoxys,LINKED
pkm-call-of-legends-3-95-8f7c4d0dcf,Call of Legends,Dialga,3/95,84806,Dialga,LINKED
pkm-call-of-legends-4-95-9849f9d65e,Call of Legends,Espeon,4/95,85324,Espeon,LINKED
pkm-call-of-legends-5-95-9788ef01bf,Call of Legends,Forretress,5/95,85553,Forretress,LINKED
pkm-call-of-legends-6-95-c92614de27,Call of Legends,Groudon,6/95,85925,Groudon,LINKED
pkm-call-of-legends-7-95-43a283bd77,Call of Legends,Gyarados,7/95,85999,Gyarados,LINKED
pkm-call-of-legends-8-95-5ae1bc086b,Call of Legends,Hitmontop,8/95,86117,Hitmontop,LINKED
pkm-call-of-legends-9-95-c0dd89e8bd,Call of Legends,Ho-Oh,9/95,86126,Ho-Oh,LINKED
pkm-call-of-legends-10-95-062d9c4c94,Call of Legends,Houndoom,10/95,86211,Houndoom,LINKED
pkm-call-of-legends-11-95-7736d9aad0,Call of Legends,Jirachi,11/95,86331,Jirachi,LINKED
pkm-call-of-legends-12-95-72372413c3,Call of Legends,Kyogre,12/95,86550,Kyogre,LINKED
pkm-call-of-legends-13-95-bb54ebbe75,Call of Legends,Leafeon,13/95,86681,Leafeon,LINKED
pkm-call-of-legends-14-95-b0a418b1bb,Call of Legends,Lucario,14/95,86881,Lucario,LINKED
pkm-call-of-legends-15-95-cb4d52b0ba,Call of Legends,Lugia,15/95,86910,Lugia,LINKED
pkm-call-of-legends-16-95-e649d212a4,Call of Legends,Magmortar,16/95,87061,Magmortar,LINKED
pkm-call-of-legends-17-95-a6d9477f32,Call of Legends,Ninetales,17/95,87777,Ninetales,LINKED
pkm-call-of-legends-18-95-4ee54c506c,Call of Legends,Pachirisu,18/95,87904,Pachirisu,LINKED
pkm-call-of-legends-19-95-1586b6c103,Call of Legends,Palkia,19/95,87911,Palkia,LINKED
pkm-call-of-legends-20-95-f92e12dfef,Call of Legends,Rayquaza,20/95,88628,Rayquaza,LINKED
pkm-call-of-legends-21-95-fb4b4223bf,Call of Legends,Smeargle,21/95,89357,Smeargle,LINKED
pkm-call-of-legends-22-95-4fcf4eb09f,Call of Legends,Umbreon,22/95,90147,Umbreon,LINKED
pkm-call-of-legends-23-95-d796966828,Call of Legends,Ampharos,23/95,83546,Ampharos,LINKED
pkm-call-of-legends-24-95-a1098f7f27,Call of Legends,Cleffa,24/95,84369,Cleffa,LINKED
pkm-call-of-legends-25-95-421a884afd,Call of Legends,Feraligatr,25/95,85422,Feraligatr,LINKED
pkm-call-of-legends-26-95-c75e6605fb,Call of Legends,Granbull,26/95,85866,Granbull,LINKED
pkm-call-of-legends-27-95-cfb91e7956,Call of Legends,Meganium,27/95,87296,Meganium,LINKED
pkm-call-of-legends-28-95-7ee7cd701a,Call of Legends,Mismagius,28/95,87519,Mismagius,LINKED
pkm-call-of-legends-29-95-29518453f5,Call of Legends,Mr. Mime,29/95,87594,Mr. Mime,LINKED
pkm-call-of-legends-30-95-828010d44c,Call of Legends,Pidgeot,30/95,88035,Pidgeot,LINKED
pkm-call-of-legends-31-95-73daa2953b,Call of Legends,Skarmory,31/95,89243,Skarmory,LINKED
pkm-call-of-legends-32-95-d83da191ac,Call of Legends,Slowking,32/95,89319,Slowking,LINKED
pkm-call-of-legends-33-95-c425dd908a,Call of Legends,Snorlax,33/95,89392,Snorlax,LINKED
pkm-call-of-legends-34-95-f7de2e77b6,Call of Legends,Tangrowth,34/95,89754,Tangrowth,LINKED
pkm-call-of-legends-35-95-2833920acb,Call of Legends,Typhlosion,35/95,90109,Typhlosion,LINKED
pkm-call-of-legends-36-95-cd30076de5,Call of Legends,Tyrogue,36/95,90132,Tyrogue,LINKED
pkm-call-of-legends-37-95-e903460f07,Call of Legends,Ursaring,37/95,90256,Ursaring,LINKED
pkm-call-of-legends-38-95-4c9a2e0295,Call of Legends,Weezing,38/95,90565,Weezing,LINKED
pkm-call-of-legends-39-95-d8e3faf773,Call of Legends,Zangoose,39/95,90708,Zangoose,LINKED
