row,title,card_name,set,number,current_price,query,status,accepted_count,rejected_count,last_sale,last3_avg,median,confidence,reason,candidate_title,candidate_price,reject_reason,card_name_expected,normalized_card_name,normalized_candidate_title,name_match_score,matched_name_tokens,missing_name_tokens,card_number_expected,card_number_found,card_number_match,set_expected,set_match_score,excluded_terms_found,final_rejection_reason,rejection_details
2,USOPP OP15-024 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Usopp,Adventure on Kami's Island,OP15-024,1.99,Usopp Adventure on Kami's Island OP15-024,NO_DATA,0,0,,,,0,,#078 - Pokemon Pack on screen -Ebay Live- Rip&Ship!,1.32,excluded lot/pack/playset/booster/deck/sealed term,Usopp,usopp,078 pokemon pack on screen ebay live rip ship,0,,usopp,OP15-024,,no,Adventure on Kami's Island,20,pack,excluded lot/pack/playset/booster/deck/sealed term,"Expected ""Usopp""; matched token(s): none; missing token(s): usopp; name score 0 below threshold 90. Expected card number ""OP15-024""; found ""none"". Set ""Adventure on Kami's Island"" title-token score: 20. Excluded term(s) found: pack. Final rejection reason: excluded lot/pack/playset/booster/deck/sealed term."
2,USOPP OP15-024 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Usopp,Adventure on Kami's Island,OP15-024,1.99,Usopp Adventure on Kami's Island OP15-024,NO_DATA,0,0,,,,0,,"Weiss Schwarz The Only Way, Jotaro JJ/SE41-E34J JJR JoJo\'s Bizarre Adventure",5,card name mismatch,Usopp,usopp,weiss schwarz the only way jotaro jj se41 e34j jjr jojo s bizarre adventure,0,,usopp,OP15-024,se41; e34,no,Adventure on Kami's Island,40,,card name mismatch,"Expected ""Usopp""; matched token(s): none; missing token(s): usopp; name score 0 below threshold 90. Expected card number ""OP15-024""; found ""se41; e34"". Set ""Adventure on Kami's Island"" title-token score: 40. Final rejection reason: card name mismatch."
2,USOPP OP15-024 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Usopp,Adventure on Kami's Island,OP15-024,1.99,Usopp Adventure on Kami's Island OP15-024,NO_DATA,0,0,,,,0,,Sam Leavitt 2025 National treasures patch auto /99 (on-card auto),45,card name mismatch,Usopp,usopp,sam leavitt 2025 national treasures patch auto 99 on card auto,0,,usopp,OP15-024,avitt 2025,no,Adventure on Kami's Island,20,,card name mismatch,"Expected ""Usopp""; matched token(s): none; missing token(s): usopp; name score 0 below threshold 90. Expected card number ""OP15-024""; found ""avitt 2025"". Set ""Adventure on Kami's Island"" title-token score: 20. Final rejection reason: card name mismatch."
2,USOPP OP15-024 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Usopp,Adventure on Kami's Island,OP15-024,1.99,Usopp Adventure on Kami's Island OP15-024,NO_DATA,0,0,,,,0,,1999 Topps Gallery Troy Glaus #GA1 Certified On-Card Autograph,12,card name mismatch,Usopp,usopp,1999 topps gallery troy glaus ga1 certified on card autograph,0,,usopp,OP15-024,ga1,no,Adventure on Kami's Island,20,,card name mismatch,"Expected ""Usopp""; matched token(s): none; missing token(s): usopp; name score 0 below threshold 90. Expected card number ""OP15-024""; found ""ga1"". Set ""Adventure on Kami's Island"" title-token score: 20. Final rejection reason: card name mismatch."
2,USOPP OP15-024 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Usopp,Adventure on Kami's Island,OP15-024,1.99,Usopp Adventure on Kami's Island OP15-024,NO_DATA,0,0,,,,0,,One Piece OP13 Carrying On His Will Wanted Luffy BGS 9.5  English,600,excluded graded term,Usopp,usopp,one piece op13 carrying on his will wanted luffy bgs 9 5 english,0,,usopp,OP15-024,op13; bgs 9,no,Adventure on Kami's Island,20,bgs,excluded graded term,"Expected ""Usopp""; matched token(s): none; missing token(s): usopp; name score 0 below threshold 90. Expected card number ""OP15-024""; found ""op13; bgs 9"". Set ""Adventure on Kami's Island"" title-token score: 20. Excluded term(s) found: bgs. Final rejection reason: excluded graded term."
2,USOPP OP15-024 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Usopp,Adventure on Kami's Island,OP15-024,1.99,Usopp Adventure on Kami's Island OP15-024,NO_DATA,0,0,,,,0,,One Piece CCG: Edward.Newgate (SP) OP13-042 Adventure on Kami\'s Island Foil,249.99,card name mismatch,Usopp,usopp,one piece ccg edward newgate sp op13 042 adventure on kami s island foil,0,,usopp,OP15-024,op13,no,Adventure on Kami's Island,100,,card name mismatch,"Expected ""Usopp""; matched token(s): none; missing token(s): usopp; name score 0 below threshold 90. Expected card number ""OP15-024""; found ""op13"". Set ""Adventure on Kami's Island"" title-token score: 100. Final rejection reason: card name mismatch."
2,USOPP OP15-024 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Usopp,Adventure on Kami's Island,OP15-024,1.99,Usopp Adventure on Kami's Island OP15-024,NO_DATA,0,0,,,,0,,Disney Lorcana: Archazia\'s Island Booster Box,126.95,excluded lot/pack/playset/booster/deck/sealed term,Usopp,usopp,disney lorcana archazia s island booster box,0,,usopp,OP15-024,,no,Adventure on Kami's Island,40,booster,excluded lot/pack/playset/booster/deck/sealed term,"Expected ""Usopp""; matched token(s): none; missing token(s): usopp; name score 0 below threshold 90. Expected card number ""OP15-024""; found ""none"". Set ""Adventure on Kami's Island"" title-token score: 40. Excluded term(s) found: booster. Final rejection reason: excluded lot/pack/playset/booster/deck/sealed term."
2,USOPP OP15-024 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Usopp,Adventure on Kami's Island,OP15-024,1.99,Usopp Adventure on Kami's Island OP15-024,NO_DATA,0,0,,,,0,,PSA 10 – 2025 Pokémon Wonder Island in JEJU Stamp Promo Alolan Exeggutor,280,excluded graded term,Usopp,usopp,psa 10 2025 pok mon wonder island in jeju stamp promo alolan exeggutor,0,,usopp,OP15-024,psa 10,no,Adventure on Kami's Island,20,psa,excluded graded term,"Expected ""Usopp""; matched token(s): none; missing token(s): usopp; name score 0 below threshold 90. Expected card number ""OP15-024""; found ""psa 10"". Set ""Adventure on Kami's Island"" title-token score: 20. Excluded term(s) found: psa. Final rejection reason: excluded graded term."
2,USOPP OP15-024 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Usopp,Adventure on Kami's Island,OP15-024,1.99,Usopp Adventure on Kami's Island OP15-024,NO_DATA,0,0,,,,0,,Tedy Bruschi Topps Finest Greats 2025 On Card Auto Gold 16/50,56,card name mismatch,Usopp,usopp,tedy bruschi topps finest greats 2025 on card auto gold 16 50,0,,usopp,OP15-024,reats 2025; gold 16,no,Adventure on Kami's Island,20,,card name mismatch,"Expected ""Usopp""; matched token(s): none; missing token(s): usopp; name score 0 below threshold 90. Expected card number ""OP15-024""; found ""reats 2025; gold 16"". Set ""Adventure on Kami's Island"" title-token score: 20. Final rejection reason: card name mismatch."
2,USOPP OP15-024 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Usopp,Adventure on Kami's Island,OP15-024,1.99,Usopp Adventure on Kami's Island OP15-024,NO_DATA,0,0,,,,0,,#149 - Card on screen,7.59,card name mismatch,Usopp,usopp,149 card on screen,0,,usopp,OP15-024,,no,Adventure on Kami's Island,20,,card name mismatch,"Expected ""Usopp""; matched token(s): none; missing token(s): usopp; name score 0 below threshold 90. Expected card number ""OP15-024""; found ""none"". Set ""Adventure on Kami's Island"" title-token score: 20. Final rejection reason: card name mismatch."
2,USOPP OP15-024 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Usopp,Adventure on Kami's Island,OP15-024,1.99,Usopp Adventure on Kami's Island OP15-024,NO_DATA,0,0,,,,0,,2024-25 Panini Totally Certified Devin Booker On Target #12 Suns,0.94,card name mismatch,Usopp,usopp,2024 25 panini totally certified devin booker on target 12 suns,0,,usopp,OP15-024,,no,Adventure on Kami's Island,20,,card name mismatch,"Expected ""Usopp""; matched token(s): none; missing token(s): usopp; name score 0 below threshold 90. Expected card number ""OP15-024""; found ""none"". Set ""Adventure on Kami's Island"" title-token score: 20. Final rejection reason: card name mismatch."
2,USOPP OP15-024 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Usopp,Adventure on Kami's Island,OP15-024,1.99,Usopp Adventure on Kami's Island OP15-024,NO_DATA,0,0,,,,0,,Monkey D Luffy SEC-P OP15-119 Adventure on KAMI’s Island ONE PIECE Card Japanese,58.62,card name mismatch,Usopp,usopp,monkey d luffy sec p op15 119 adventure on kami s island one piece card japanese,0,,usopp,OP15-024,op15,no,Adventure on Kami's Island,100,,card name mismatch,"Expected ""Usopp""; matched token(s): none; missing token(s): usopp; name score 0 below threshold 90. Expected card number ""OP15-024""; found ""op15"". Set ""Adventure on Kami's Island"" title-token score: 100. Final rejection reason: card name mismatch."
2,USOPP OP15-024 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Usopp,Adventure on Kami's Island,OP15-024,1.99,Usopp Adventure on Kami's Island OP15-024,NO_DATA,0,0,,,,0,,Ollie Gordon On-card Autograph Oklahoma State Onyx Rips RARE CASE HIT insert /50,15,card name mismatch,Usopp,usopp,ollie gordon on card autograph oklahoma state onyx rips rare case hit insert 50,0,,usopp,OP15-024,,no,Adventure on Kami's Island,20,,card name mismatch,"Expected ""Usopp""; matched token(s): none; missing token(s): usopp; name score 0 below threshold 90. Expected card number ""OP15-024""; found ""none"". Set ""Adventure on Kami's Island"" title-token score: 20. Final rejection reason: card name mismatch."
2,USOPP OP15-024 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Usopp,Adventure on Kami's Island,OP15-024,1.99,Usopp Adventure on Kami's Island OP15-024,NO_DATA,0,0,,,,0,,2025 Panini Donruss Elite - Rookie on Deck Tetairoa McMillan #11 /799 Rookie,8,excluded lot/pack/playset/booster/deck/sealed term,Usopp,usopp,2025 panini donruss elite rookie on deck tetairoa mcmillan 11 799 rookie,0,,usopp,OP15-024,11 /799,no,Adventure on Kami's Island,20,deck,excluded lot/pack/playset/booster/deck/sealed term,"Expected ""Usopp""; matched token(s): none; missing token(s): usopp; name score 0 below threshold 90. Expected card number ""OP15-024""; found ""11 /799"". Set ""Adventure on Kami's Island"" title-token score: 20. Excluded term(s) found: deck. Final rejection reason: excluded lot/pack/playset/booster/deck/sealed term."
2,USOPP OP15-024 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Usopp,Adventure on Kami's Island,OP15-024,1.99,Usopp Adventure on Kami's Island OP15-024,NO_DATA,0,0,,,,0,,#708 - Rip Electrified Repack - Shockwave (As Shown on Screen)6/28,1036,card name mismatch,Usopp,usopp,708 rip electrified repack shockwave as shown on screen 6 28,0,,usopp,OP15-024,6/28,no,Adventure on Kami's Island,20,,card name mismatch,"Expected ""Usopp""; matched token(s): none; missing token(s): usopp; name score 0 below threshold 90. Expected card number ""OP15-024""; found ""6/28"". Set ""Adventure on Kami's Island"" title-token score: 20. Final rejection reason: card name mismatch."
2,USOPP OP15-024 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Usopp,Adventure on Kami's Island,OP15-024,1.99,Usopp Adventure on Kami's Island OP15-024,NO_DATA,0,0,,,,0,,NM! Pikachu SVP 088 S&V Paldea Adventure Chest Promo Pokemon Card!,43.56,card name mismatch,Usopp,usopp,nm pikachu svp 088 s v paldea adventure chest promo pokemon card,0,,usopp,OP15-024,svp 088,no,Adventure on Kami's Island,40,,card name mismatch,"Expected ""Usopp""; matched token(s): none; missing token(s): usopp; name score 0 below threshold 90. Expected card number ""OP15-024""; found ""svp 088"". Set ""Adventure on Kami's Island"" title-token score: 40. Final rejection reason: card name mismatch."
2,USOPP OP15-024 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Usopp,Adventure on Kami's Island,OP15-024,1.99,Usopp Adventure on Kami's Island OP15-024,NO_DATA,0,0,,,,0,,The Lord of the Rings Card Game LCG The Crossing of Poros Adventure Pack. New.,236.28,excluded lot/pack/playset/booster/deck/sealed term,Usopp,usopp,the lord of the rings card game lcg the crossing of poros adventure pack new,0,,usopp,OP15-024,,no,Adventure on Kami's Island,20,pack,excluded lot/pack/playset/booster/deck/sealed term,"Expected ""Usopp""; matched token(s): none; missing token(s): usopp; name score 0 below threshold 90. Expected card number ""OP15-024""; found ""none"". Set ""Adventure on Kami's Island"" title-token score: 20. Excluded term(s) found: pack. Final rejection reason: excluded lot/pack/playset/booster/deck/sealed term."
2,USOPP OP15-024 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Usopp,Adventure on Kami's Island,OP15-024,1.99,Usopp Adventure on Kami's Island OP15-024,NO_DATA,0,0,,,,0,,Poliwhirl 024/101 Common Mask of Change Pokemon Japanese Near Mint,1,card name mismatch,Usopp,usopp,poliwhirl 024 101 common mask of change pokemon japanese near mint,0,,usopp,OP15-024,whirl 024,no,Adventure on Kami's Island,0,,card name mismatch,"Expected ""Usopp""; matched token(s): none; missing token(s): usopp; name score 0 below threshold 90. Expected card number ""OP15-024""; found ""whirl 024"". Set ""Adventure on Kami's Island"" title-token score: 0. Final rejection reason: card name mismatch."
2,USOPP OP15-024 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Usopp,Adventure on Kami's Island,OP15-024,1.99,Usopp Adventure on Kami's Island OP15-024,NO_DATA,0,0,,,,0,,NM! Oricorio EX MEP 024 Black Star Promo Full Art Card UPC Pokemon TCG,19.5,card name mismatch,Usopp,usopp,nm oricorio ex mep 024 black star promo full art card upc pokemon tcg,0,,usopp,OP15-024,mep 024,no,Adventure on Kami's Island,0,,card name mismatch,"Expected ""Usopp""; matched token(s): none; missing token(s): usopp; name score 0 below threshold 90. Expected card number ""OP15-024""; found ""mep 024"". Set ""Adventure on Kami's Island"" title-token score: 0. Final rejection reason: card name mismatch."
2,USOPP OP15-024 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Usopp,Adventure on Kami's Island,OP15-024,1.99,Usopp Adventure on Kami's Island OP15-024,NO_DATA,0,0,,,,0,,2025 Bowman U Chrome #BCA-DB Denzel Boston On Card Auto Gold Shimmer /50 Browns*,81,card name mismatch,Usopp,usopp,2025 bowman u chrome bca db denzel boston on card auto gold shimmer 50 browns,0,,usopp,OP15-024,,no,Adventure on Kami's Island,20,,card name mismatch,"Expected ""Usopp""; matched token(s): none; missing token(s): usopp; name score 0 below threshold 90. Expected card number ""OP15-024""; found ""none"". Set ""Adventure on Kami's Island"" title-token score: 20. Final rejection reason: card name mismatch."
2,USOPP OP15-024 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Usopp,Adventure on Kami's Island,OP15-024,1.99,Usopp Adventure on Kami's Island OP15-024,NO_DATA,0,0,,,,0,,2019 Panini Donruss - Variation Shohei Ohtani #164 `Showtime` on Front,3.99,card name mismatch,Usopp,usopp,2019 panini donruss variation shohei ohtani 164 showtime on front,0,,usopp,OP15-024,,no,Adventure on Kami's Island,20,,card name mismatch,"Expected ""Usopp""; matched token(s): none; missing token(s): usopp; name score 0 below threshold 90. Expected card number ""OP15-024""; found ""none"". Set ""Adventure on Kami's Island"" title-token score: 20. Final rejection reason: card name mismatch."
2,USOPP OP15-024 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Usopp,Adventure on Kami's Island,OP15-024,1.99,Usopp Adventure on Kami's Island OP15-024,NO_DATA,0,0,,,,0,,10 x Gold D Roger One Piece Card Op13 Don! Foil english TCG Carrying On His Will,8.28,card name mismatch,Usopp,usopp,10 x gold d roger one piece card op13 don foil english tcg carrying on his will,0,,usopp,OP15-024,op13,no,Adventure on Kami's Island,20,,card name mismatch,"Expected ""Usopp""; matched token(s): none; missing token(s): usopp; name score 0 below threshold 90. Expected card number ""OP15-024""; found ""op13"". Set ""Adventure on Kami's Island"" title-token score: 20. Final rejection reason: card name mismatch."
2,USOPP OP15-024 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Usopp,Adventure on Kami's Island,OP15-024,1.99,Usopp Adventure on Kami's Island OP15-024,NO_DATA,0,0,,,,0,,Olaf Gliding on the Ice Popcorn Container Bucket Frozen Tokyo Disney Japan,79.06,card name mismatch,Usopp,usopp,olaf gliding on the ice popcorn container bucket frozen tokyo disney japan,0,,usopp,OP15-024,,no,Adventure on Kami's Island,20,,card name mismatch,"Expected ""Usopp""; matched token(s): none; missing token(s): usopp; name score 0 below threshold 90. Expected card number ""OP15-024""; found ""none"". Set ""Adventure on Kami's Island"" title-token score: 20. Final rejection reason: card name mismatch."
2,USOPP OP15-024 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Usopp,Adventure on Kami's Island,OP15-024,1.99,Usopp Adventure on Kami's Island OP15-024,NO_DATA,0,0,,,,0,,Winnie the Pooh on the Balloon Popcorn Container Bucket Tokyo Disney Japan,57.1,card name mismatch,Usopp,usopp,winnie the pooh on the balloon popcorn container bucket tokyo disney japan,0,,usopp,OP15-024,,no,Adventure on Kami's Island,20,,card name mismatch,"Expected ""Usopp""; matched token(s): none; missing token(s): usopp; name score 0 below threshold 90. Expected card number ""OP15-024""; found ""none"". Set ""Adventure on Kami's Island"" title-token score: 20. Final rejection reason: card name mismatch."
2,USOPP OP15-024 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Usopp,Adventure on Kami's Island,OP15-024,1.99,Usopp Adventure on Kami's Island OP15-024,NO_DATA,0,0,,,,0,,2023 Topps Composite - Chrome Black Barry Foster On Card Auto #TCBA-BFO Steelers,9.99,card name mismatch,Usopp,usopp,2023 topps composite chrome black barry foster on card auto tcba bfo steelers,0,,usopp,OP15-024,,no,Adventure on Kami's Island,20,,card name mismatch,"Expected ""Usopp""; matched token(s): none; missing token(s): usopp; name score 0 below threshold 90. Expected card number ""OP15-024""; found ""none"". Set ""Adventure on Kami's Island"" title-token score: 20. Final rejection reason: card name mismatch."
2,USOPP OP15-024 ADVENTURE ON KAMI'S ISLAND FOIL RARE NM,Usopp,Adventure on Kami's Island,OP15-024,1.99,Usopp Adventure on Kami's Island OP15-024,NO_DATA,0,0,,,,0,,Oricorio Ex - 024 Black Star Promo,19.83,card name mismatch,Usopp,usopp,oricorio ex 024 black star promo,0,,usopp,OP15-024,ex - 024,no,Adventure on Kami's Island,0,,card name mismatch,"Expected ""Usopp""; matched token(s): none; missing token(s): usopp; name score 0 below threshold 90. Expected card number ""OP15-024""; found ""ex - 024"". Set ""Adventure on Kami's Island"" title-token score: 0. Final rejection reason: card name mismatch."
